DATE&TIME,LAFMAX,LAFMIN,LAE,LAEQ
01/01/2023 12:32:47 AM,32.7,73.1,58.7,71.2
01/01/2023 12:32:48 AM,37.9,41.0,76.1,34.1
01/01/2023 12:32:49 AM,54.4,75.6,77.6,15.4
01/01/2023 12:32:50 AM,39.4,78.1,15.6,26.6
01/01/2023 12:32:51 AM,96.0,97.6,58.2,98.5
01/01/2023 12:32:52 AM,44.6,52.6,81.1,10.0
01/01/2023 12:32:53 AM,94.5,21.2,11.4,73.4
01/01/2023 12:32:54 AM,90.1,57.5,10.3,79.2
01/01/2023 12:32:55 AM,55.3,94.5,33.4,63.6
01/01/2023 12:32:56 AM,78.9,19.1,35.0,95.3
01/01/2023 12:32:57 AM,93.6,57.7,41.4,57.4
01/01/2023 12:32:58 AM,47.1,88.9,19.2,1.6
01/01/2023 12:32:59 AM,51.4,18.6,73.5,10.0
01/01/2023 12:33:00 AM,70.4,21.5,9.1,62.8
01/01/2023 12:33:01 AM,9.5,12.0,11.9,11.6
01/01/2023 12:33:02 AM,88.9,46.7,66.0,85.8
01/01/2023 12:33:03 AM,69.6,98.0,94.1,30.0
01/01/2023 12:33:04 AM,4.4,94.7,5.4,79.8
01/01/2023 12:33:05 AM,21.2,9.7,86.6,21.5
01/01/2023 12:33:06 AM,51.7,70.4,76.8,4.8
01/01/2023 12:33:07 AM,89.3,79.1,24.1,95.4
01/01/2023 12:33:08 AM,78.9,32.2,45.7,59.4
01/01/2023 12:33:09 AM,1.2,87.1,32.3,1.0
01/01/2023 12:33:10 AM,37.6,23.7,21.9,26.0
01/01/2023 12:33:11 AM,1.6,31.4,91.8,43.2
01/01/2023 12:33:12 AM,1.1,48.9,25.9,22.6
01/01/2023 12:33:13 AM,68.7,78.6,55.4,9.1
01/01/2023 12:33:14 AM,66.3,8.9,26.1,10.4
01/01/2023 12:33:15 AM,6.1,3.6,2.3,93.7
01/01/2023 12:33:16 AM,59.3,21.1,30.0,24.1
01/01/2023 12:33:17 AM,92.3,75.9,97.8,39.1
01/01/2023 12:33:18 AM,43.7,1.5,95.7,71.5
01/01/2023 12:33:19 AM,49.4,18.6,31.8,47.9
01/01/2023 12:33:20 AM,30.7,80.0,86.5,47.6
01/01/2023 12:33:21 AM,21.7,40.0,37.5,99.4
01/01/2023 12:33:22 AM,12.3,36.0,17.4,95.0
01/01/2023 12:33:23 AM,86.0,91.0,40.3,16.0
01/01/2023 12:33:24 AM,8.1,75.3,44.6,66.6
01/01/2023 12:33:25 AM,1.3,67.2,19.0,99.3
01/01/2023 12:33:26 AM,65.5,73.5,86.5,22.2
01/01/2023 12:33:27 AM,16.9,97.5,18.3,71.9
01/01/2023 12:33:28 AM,63.9,89.3,74.3,40.8
01/01/2023 12:33:29 AM,4.2,59.6,87.7,59.9
01/01/2023 12:33:30 AM,6.3,29.5,48.5,25.3
01/01/2023 12:33:31 AM,41.7,25.3,74.7,50.8
01/01/2023 12:33:32 AM,20.4,38.4,78.2,69.7
01/01/2023 12:33:33 AM,30.8,13.0,74.3,76.1
01/01/2023 12:33:34 AM,67.0,41.2,8.5,7.2
01/01/2023 12:33:35 AM,54.7,23.9,39.7,30.1
01/01/2023 12:33:36 AM,29.8,81.4,92.6,61.5
01/01/2023 12:33:37 AM,11.5,81.4,12.4,37.2
01/01/2023 12:33:38 AM,15.8,68.1,58.9,44.0
01/01/2023 12:33:39 AM,30.7,24.1,21.1,91.8
01/01/2023 12:33:40 AM,10.8,51.7,37.2,95.0
01/01/2023 12:33:41 AM,36.2,58.4,85.4,48.0
01/01/2023 12:33:42 AM,25.3,31.9,83.7,46.8
01/01/2023 12:33:43 AM,11.4,81.6,83.9,45.9
01/01/2023 12:33:44 AM,86.4,55.7,22.8,90.7
01/01/2023 12:33:45 AM,77.4,76.9,76.0,44.9
01/01/2023 12:33:46 AM,16.0,61.3,63.6,23.0
01/01/2023 12:33:47 AM,65.8,59.3,54.1,23.6
01/01/2023 12:33:48 AM,37.7,90.9,30.6,66.9
01/01/2023 12:33:49 AM,56.9,85.9,87.2,38.2
01/01/2023 12:33:50 AM,99.7,80.3,6.9,78.6
01/01/2023 12:33:51 AM,55.1,66.3,26.6,90.3
01/01/2023 12:33:52 AM,66.5,98.4,91.4,81.0
01/01/2023 12:33:53 AM,71.7,78.1,70.1,31.5
01/01/2023 12:33:54 AM,44.2,62.5,51.1,42.7
01/01/2023 12:33:55 AM,71.8,53.3,7.2,60.3
01/01/2023 12:33:56 AM,46.6,91.7,71.0,10.7
01/01/2023 12:33:57 AM,15.7,79.8,36.7,69.8
01/01/2023 12:33:58 AM,83.2,88.2,14.5,19.8
01/01/2023 12:33:59 AM,89.9,73.5,11.9,75.9
01/01/2023 12:34:00 AM,27.4,40.3,48.4,90.5
01/01/2023 12:34:01 AM,96.2,60.5,65.0,72.3
01/01/2023 12:34:02 AM,41.4,99.0,94.1,5.3
01/01/2023 12:34:03 AM,43.2,51.4,24.9,51.3
01/01/2023 12:34:04 AM,46.6,35.2,17.6,14.7
01/01/2023 12:34:05 AM,71.4,32.1,15.4,96.9
01/01/2023 12:34:06 AM,93.9,5.2,77.2,96.9
01/01/2023 12:34:07 AM,34.6,89.5,65.8,16.7
01/01/2023 12:34:08 AM,29.7,44.2,23.2,1.4
01/01/2023 12:34:09 AM,38.7,91.4,71.1,78.1
01/01/2023 12:34:10 AM,32.2,51.5,49.5,25.1
01/01/2023 12:34:11 AM,4.4,66.4,81.3,8.8
01/01/2023 12:34:12 AM,41.6,74.3,74.2,25.5
01/01/2023 12:34:13 AM,23.5,96.7,51.8,70.6
01/01/2023 12:34:14 AM,45.5,35.2,9.8,98.8
01/01/2023 12:34:15 AM,36.4,84.3,71.0,91.1
01/01/2023 12:34:16 AM,93.6,53.4,36.8,10.8
01/01/2023 12:34:17 AM,19.5,24.8,46.6,66.9
01/01/2023 12:34:18 AM,92.3,20.9,53.3,65.8
01/01/2023 12:34:19 AM,55.6,5.5,62.9,7.4
01/01/2023 12:34:20 AM,32.1,9.8,45.9,39.4
01/01/2023 12:34:21 AM,83.8,18.6,42.5,56.9
01/01/2023 12:34:22 AM,76.3,34.0,35.8,80.5
01/01/2023 12:34:23 AM,44.1,42.1,6.9,11.3
01/01/2023 12:34:24 AM,51.1,82.7,43.5,85.4
01/01/2023 12:34:25 AM,58.2,46.7,4.4,63.2
01/01/2023 12:34:26 AM,43.8,68.1,56.6,73.2
01/01/2023 12:34:27 AM,3.5,50.7,21.2,3.5
01/01/2023 12:34:28 AM,58.6,56.0,28.4,43.3
01/01/2023 12:34:29 AM,12.3,46.9,35.5,16.9
01/01/2023 12:34:30 AM,6.6,34.9,82.0,22.4
01/01/2023 12:34:31 AM,40.9,89.8,95.6,68.7
01/01/2023 12:34:32 AM,71.5,19.6,28.7,42.9
01/01/2023 12:34:33 AM,48.8,96.4,61.0,46.9
01/01/2023 12:34:34 AM,28.0,58.0,91.0,41.9
01/01/2023 12:34:35 AM,89.7,90.3,83.9,16.0
01/01/2023 12:34:36 AM,25.5,59.0,45.5,24.8
01/01/2023 12:34:37 AM,45.1,75.9,34.5,19.1
01/01/2023 12:34:38 AM,90.7,88.7,74.3,38.0
01/01/2023 12:34:39 AM,51.8,1.3,80.2,52.7
01/01/2023 12:34:40 AM,67.3,30.9,61.6,67.5
01/01/2023 12:34:41 AM,66.3,72.3,5.6,73.0
01/01/2023 12:34:42 AM,38.2,53.8,32.5,65.1
01/01/2023 12:34:43 AM,46.5,52.2,50.0,10.7
01/01/2023 12:34:44 AM,44.5,67.4,45.2,46.3
01/01/2023 12:34:45 AM,16.6,73.8,94.9,7.7
01/01/2023 12:34:46 AM,55.7,31.6,85.4,66.3
01/01/2023 12:34:47 AM,9.7,83.7,87.4,29.2
01/01/2023 12:34:48 AM,31.6,68.4,23.6,35.8
01/01/2023 12:34:49 AM,38.8,57.3,74.4,37.6
01/01/2023 12:34:50 AM,39.0,94.3,78.5,77.0
01/01/2023 12:34:51 AM,88.0,89.3,50.6,57.9
01/01/2023 12:34:52 AM,70.0,15.8,48.5,63.6
01/01/2023 12:34:53 AM,35.1,17.0,98.8,53.3
01/01/2023 12:34:54 AM,45.7,87.0,26.6,3.4
01/01/2023 12:34:55 AM,9.1,85.9,52.3,99.2
01/01/2023 12:34:56 AM,52.4,66.2,3.2,77.6
01/01/2023 12:34:57 AM,68.0,96.8,89.5,96.4
01/01/2023 12:34:58 AM,79.4,52.8,19.5,52.3
01/01/2023 12:34:59 AM,66.3,33.1,27.2,21.8
01/01/2023 12:35:00 AM,96.1,52.9,42.2,58.2
01/01/2023 12:35:01 AM,13.9,88.1,83.8,86.4
01/01/2023 12:35:02 AM,13.6,89.2,37.5,78.7
01/01/2023 12:35:03 AM,8.1,64.1,47.0,21.9
01/01/2023 12:35:04 AM,10.0,28.2,20.1,50.2
01/01/2023 12:35:05 AM,68.4,63.0,40.0,71.9
01/01/2023 12:35:06 AM,86.8,54.4,83.9,48.4
01/01/2023 12:35:07 AM,31.5,16.5,12.8,90.0
01/01/2023 12:35:08 AM,61.3,14.6,40.0,82.1
01/01/2023 12:35:09 AM,90.2,25.0,98.7,12.2
01/01/2023 12:35:10 AM,86.9,12.5,46.9,86.5
01/01/2023 12:35:11 AM,48.4,73.7,61.0,39.2
01/01/2023 12:35:12 AM,1.3,24.5,29.9,13.3
01/01/2023 12:35:13 AM,11.4,39.0,34.6,13.3
01/01/2023 12:35:14 AM,3.9,22.5,79.6,19.4
01/01/2023 12:35:15 AM,24.7,68.1,29.5,45.0
01/01/2023 12:35:16 AM,31.7,73.7,83.1,58.8
01/01/2023 12:35:17 AM,8.0,90.0,13.6,57.9
01/01/2023 12:35:18 AM,70.2,85.8,77.9,90.1
01/01/2023 12:35:19 AM,56.9,45.0,13.6,65.3
01/01/2023 12:35:20 AM,55.1,18.1,37.0,79.3
01/01/2023 12:35:21 AM,42.8,21.6,83.1,94.5
01/01/2023 12:35:22 AM,25.8,90.5,28.0,8.0
01/01/2023 12:35:23 AM,15.8,77.4,39.7,68.3
01/01/2023 12:35:24 AM,84.9,99.9,24.5,65.6
01/01/2023 12:35:25 AM,78.1,20.8,36.3,76.8
01/01/2023 12:35:26 AM,55.1,54.1,96.4,85.6
01/01/2023 12:35:27 AM,57.9,17.4,94.5,74.6
01/01/2023 12:35:28 AM,18.1,79.1,91.9,68.0
01/01/2023 12:35:29 AM,6.8,89.6,93.4,32.2
01/01/2023 12:35:30 AM,77.4,28.9,11.8,60.6
01/01/2023 12:35:31 AM,69.8,81.6,78.4,52.7
01/01/2023 12:35:32 AM,90.3,43.4,29.9,56.2
01/01/2023 12:35:33 AM,3.0,56.1,11.3,87.1
01/01/2023 12:35:34 AM,34.6,32.2,4.5,75.6
01/01/2023 12:35:35 AM,77.7,92.6,44.9,65.6
01/01/2023 12:35:36 AM,28.5,73.5,10.8,84.2
01/01/2023 12:35:37 AM,76.3,77.1,54.6,43.2
01/01/2023 12:35:38 AM,8.7,2.2,11.3,73.9
01/01/2023 12:35:39 AM,6.0,48.1,30.3,31.8
01/01/2023 12:35:40 AM,28.7,57.4,91.8,2.2
01/01/2023 12:35:41 AM,64.1,78.4,11.6,52.3
01/01/2023 12:35:42 AM,76.2,72.9,61.3,4.2
01/01/2023 12:35:43 AM,52.5,76.0,18.4,30.7
01/01/2023 12:35:44 AM,52.8,71.9,84.7,87.3
01/01/2023 12:35:45 AM,9.7,72.1,7.8,25.5
01/01/2023 12:35:46 AM,44.8,90.2,56.5,42.3
01/01/2023 12:35:47 AM,75.2,16.3,87.9,12.3
01/01/2023 12:35:48 AM,3.5,70.2,18.5,14.4
01/01/2023 12:35:49 AM,96.2,33.9,82.9,24.1
01/01/2023 12:35:50 AM,13.0,94.4,16.0,91.3
01/01/2023 12:35:51 AM,84.2,25.6,27.4,67.0
01/01/2023 12:35:52 AM,30.8,24.3,60.4,92.3
01/01/2023 12:35:53 AM,59.9,94.6,14.9,43.8
01/01/2023 12:35:54 AM,84.5,28.1,98.9,92.5
01/01/2023 12:35:55 AM,78.1,78.5,68.1,93.6
01/01/2023 12:35:56 AM,73.5,75.2,92.2,7.5
01/01/2023 12:35:57 AM,51.2,1.0,65.2,26.5
01/01/2023 12:35:58 AM,66.6,11.7,58.2,47.9
01/01/2023 12:35:59 AM,40.1,18.3,46.3,71.5
01/01/2023 12:36:00 AM,37.8,99.0,13.4,86.2
01/01/2023 12:36:01 AM,64.5,83.7,37.5,73.1
01/01/2023 12:36:02 AM,47.7,99.9,91.6,4.2
01/01/2023 12:36:03 AM,66.7,85.4,3.3,70.3
01/01/2023 12:36:04 AM,9.5,99.7,74.9,19.8
01/01/2023 12:36:05 AM,58.0,93.8,45.9,92.4
01/01/2023 12:36:06 AM,8.8,28.1,24.2,60.8
01/01/2023 12:36:07 AM,13.4,86.2,37.1,40.4
01/01/2023 12:36:08 AM,53.8,7.7,96.1,42.1
01/01/2023 12:36:09 AM,14.6,31.3,50.0,22.7
01/01/2023 12:36:10 AM,77.6,67.7,72.3,16.0
01/01/2023 12:36:11 AM,42.8,2.9,56.1,33.9
01/01/2023 12:36:12 AM,42.5,80.9,18.9,89.8
01/01/2023 12:36:13 AM,38.7,2.8,8.8,58.8
01/01/2023 12:36:14 AM,89.5,62.8,68.0,51.4
01/01/2023 12:36:15 AM,91.8,67.6,97.1,42.4
01/01/2023 12:36:16 AM,20.0,50.5,81.4,73.6
01/01/2023 12:36:17 AM,45.5,65.5,32.6,96.9
01/01/2023 12:36:18 AM,94.3,52.0,31.5,55.5
01/01/2023 12:36:19 AM,62.4,25.3,2.9,98.0
01/01/2023 12:36:20 AM,20.4,50.0,31.6,95.2
01/01/2023 12:36:21 AM,2.8,68.3,2.6,70.9
01/01/2023 12:36:22 AM,60.3,32.0,50.6,30.4
01/01/2023 12:36:23 AM,44.6,34.5,15.8,99.5
01/01/2023 12:36:24 AM,56.4,43.4,21.1,15.9
01/01/2023 12:36:25 AM,99.4,90.6,17.6,7.5
01/01/2023 12:36:26 AM,52.7,59.3,11.2,17.0
01/01/2023 12:36:27 AM,17.6,27.2,51.5,17.3
01/01/2023 12:36:28 AM,90.4,32.6,8.9,53.3
01/01/2023 12:36:29 AM,76.4,17.7,15.5,67.5
01/01/2023 12:36:30 AM,14.2,24.3,68.9,54.2
01/01/2023 12:36:31 AM,89.1,77.5,74.8,59.4
01/01/2023 12:36:32 AM,1.9,88.2,26.1,99.2
01/01/2023 12:36:33 AM,69.6,74.4,14.5,52.7
01/01/2023 12:36:34 AM,31.1,93.7,100.0,17.1
01/01/2023 12:36:35 AM,61.8,90.3,32.9,20.7
01/01/2023 12:36:36 AM,38.0,77.8,52.2,17.4
01/01/2023 12:36:37 AM,15.4,69.6,72.7,89.8
01/01/2023 12:36:38 AM,95.5,27.9,63.6,92.6
01/01/2023 12:36:39 AM,80.2,48.8,42.6,78.1
01/01/2023 12:36:40 AM,53.0,20.7,85.1,30.5
01/01/2023 12:36:41 AM,14.0,72.7,40.1,69.5
01/01/2023 12:36:42 AM,79.8,21.1,13.9,97.3
01/01/2023 12:36:43 AM,48.6,51.9,97.8,18.7
01/01/2023 12:36:44 AM,54.1,31.9,21.1,1.5
01/01/2023 12:36:45 AM,13.1,33.9,94.6,92.0
01/01/2023 12:36:46 AM,10.1,72.9,60.3,84.1
01/01/2023 12:36:47 AM,73.0,8.9,80.3,41.1
01/01/2023 12:36:48 AM,6.1,41.6,50.2,51.6
01/01/2023 12:36:49 AM,14.8,96.1,46.5,87.4
01/01/2023 12:36:50 AM,62.5,49.1,58.6,86.8
01/01/2023 12:36:51 AM,7.3,4.8,26.2,72.2
01/01/2023 12:36:52 AM,88.1,35.9,2.4,29.3
01/01/2023 12:36:53 AM,18.3,28.7,31.5,21.1
01/01/2023 12:36:54 AM,86.3,77.4,37.4,53.8
01/01/2023 12:36:55 AM,87.8,91.5,81.2,47.1
01/01/2023 12:36:56 AM,83.8,45.0,36.7,26.1
01/01/2023 12:36:57 AM,92.3,13.9,26.4,98.7
01/01/2023 12:36:58 AM,6.2,93.2,46.6,86.7
01/01/2023 12:36:59 AM,93.6,4.4,20.0,31.6
01/01/2023 12:37:00 AM,12.1,26.1,53.8,62.4
01/01/2023 12:37:01 AM,91.6,68.4,89.0,82.6
01/01/2023 12:37:02 AM,85.2,5.9,79.8,76.6
01/01/2023 12:37:03 AM,2.1,37.9,8.2,21.1
01/01/2023 12:37:04 AM,17.3,47.3,80.0,50.2
01/01/2023 12:37:05 AM,37.0,56.6,37.6,11.9
01/01/2023 12:37:06 AM,4.6,24.6,74.4,6.3
01/01/2023 12:37:07 AM,34.7,99.6,14.8,14.2
01/01/2023 12:37:08 AM,64.6,63.5,70.1,26.3
01/01/2023 12:37:09 AM,99.1,27.4,29.5,61.6
01/01/2023 12:37:10 AM,60.8,6.8,11.6,67.9
01/01/2023 12:37:11 AM,78.9,24.9,27.3,98.3
01/01/2023 12:37:12 AM,10.4,56.1,73.6,82.5
01/01/2023 12:37:13 AM,84.8,36.6,66.8,5.7
01/01/2023 12:37:14 AM,88.9,49.0,88.1,85.4
01/01/2023 12:37:15 AM,37.3,3.3,80.3,82.8
01/01/2023 12:37:16 AM,99.2,82.8,90.9,94.5
01/01/2023 12:37:17 AM,25.0,7.9,31.3,17.8
01/01/2023 12:37:18 AM,30.8,14.1,97.8,74.8
01/01/2023 12:37:19 AM,5.8,44.8,62.1,61.9
01/01/2023 12:37:20 AM,29.0,93.9,17.7,74.4
01/01/2023 12:37:21 AM,14.6,53.1,33.9,62.3
01/01/2023 12:37:22 AM,32.8,30.3,11.0,12.1
01/01/2023 12:37:23 AM,99.3,69.0,9.2,52.5
01/01/2023 12:37:24 AM,39.0,28.3,47.7,72.0
01/01/2023 12:37:25 AM,53.5,37.5,79.4,89.7
01/01/2023 12:37:26 AM,43.3,36.4,75.5,8.0
01/01/2023 12:37:27 AM,85.5,93.1,80.3,73.6
01/01/2023 12:37:28 AM,31.0,26.5,85.1,77.0
01/01/2023 12:37:29 AM,81.5,9.7,68.8,16.3
01/01/2023 12:37:30 AM,26.4,76.8,54.0,26.8
01/01/2023 12:37:31 AM,97.8,48.0,80.0,98.1
01/01/2023 12:37:32 AM,54.9,23.0,60.7,67.1
01/01/2023 12:37:33 AM,87.8,19.7,2.9,93.4
01/01/2023 12:37:34 AM,88.9,99.3,74.7,59.4
01/01/2023 12:37:35 AM,95.6,33.4,10.9,23.3
01/01/2023 12:37:36 AM,73.5,34.4,79.9,8.0
01/01/2023 12:37:37 AM,40.1,48.9,11.4,86.9
01/01/2023 12:37:38 AM,40.3,31.0,5.5,83.9
01/01/2023 12:37:39 AM,5.6,3.1,76.1,31.9
01/01/2023 12:37:40 AM,60.5,91.8,100.0,9.4
01/01/2023 12:37:41 AM,64.7,88.7,60.4,86.3
01/01/2023 12:37:42 AM,41.2,70.1,3.4,81.7
01/01/2023 12:37:43 AM,51.9,32.7,54.2,91.5
01/01/2023 12:37:44 AM,2.4,38.4,62.7,87.7
01/01/2023 12:37:45 AM,6.8,67.9,2.1,42.3
01/01/2023 12:37:46 AM,35.8,61.3,80.5,18.2
01/01/2023 12:37:47 AM,78.1,25.7,32.0,12.7
01/01/2023 12:37:48 AM,84.1,45.3,40.9,21.8
01/01/2023 12:37:49 AM,46.3,69.0,6.5,44.3
01/01/2023 12:37:50 AM,76.8,92.7,48.9,36.7
01/01/2023 12:37:51 AM,61.9,93.9,62.6,70.1
01/01/2023 12:37:52 AM,77.7,73.3,7.3,58.2
01/01/2023 12:37:53 AM,14.5,77.3,35.7,64.5
01/01/2023 12:37:54 AM,95.8,26.5,41.3,82.7
01/01/2023 12:37:55 AM,69.8,56.6,6.2,8.6
01/01/2023 12:37:56 AM,68.0,60.7,97.8,62.3
01/01/2023 12:37:57 AM,84.4,69.5,52.7,41.7
01/01/2023 12:37:58 AM,47.4,21.5,1.6,59.6
01/01/2023 12:37:59 AM,72.3,51.7,93.9,45.5
01/01/2023 12:38:00 AM,51.9,53.8,25.5,85.1
01/01/2023 12:38:01 AM,42.4,35.5,29.8,71.7
01/01/2023 12:38:02 AM,14.8,90.6,61.1,41.8
01/01/2023 12:38:03 AM,66.1,7.1,14.2,90.7
01/01/2023 12:38:04 AM,43.0,53.5,5.8,95.2
01/01/2023 12:38:05 AM,66.6,47.3,36.2,65.2
01/01/2023 12:38:06 AM,20.4,68.2,82.6,84.1
01/01/2023 12:38:07 AM,26.3,46.6,70.0,36.0
01/01/2023 12:38:08 AM,65.7,31.7,18.0,5.4
01/01/2023 12:38:09 AM,89.9,79.4,67.3,58.1
01/01/2023 12:38:10 AM,55.9,40.3,68.7,38.5
01/01/2023 12:38:11 AM,64.9,50.3,96.0,50.7
01/01/2023 12:38:12 AM,5.1,1.1,15.1,26.1
01/01/2023 12:38:13 AM,16.7,58.8,23.3,48.4
01/01/2023 12:38:14 AM,73.4,64.2,76.6,88.2
01/01/2023 12:38:15 AM,22.2,15.9,3.1,69.3
01/01/2023 12:38:16 AM,28.5,77.8,2.1,83.1
01/01/2023 12:38:17 AM,67.1,73.2,24.1,26.7
01/01/2023 12:38:18 AM,57.2,37.1,8.5,29.4
01/01/2023 12:38:19 AM,44.7,62.6,55.4,62.5
01/01/2023 12:38:20 AM,28.3,80.2,7.8,64.3
01/01/2023 12:38:21 AM,94.9,14.0,10.4,78.9
01/01/2023 12:38:22 AM,90.8,38.9,28.4,11.1
01/01/2023 12:38:23 AM,29.4,32.8,78.7,47.3
01/01/2023 12:38:24 AM,24.1,94.2,20.4,93.3
01/01/2023 12:38:25 AM,9.9,94.5,20.1,73.1
01/01/2023 12:38:26 AM,26.1,10.0,5.6,87.5
01/01/2023 12:38:27 AM,13.2,33.0,92.0,25.5
01/01/2023 12:38:28 AM,88.8,3.3,15.1,51.6
01/01/2023 12:38:29 AM,2.1,2.4,72.1,35.0
01/01/2023 12:38:30 AM,89.1,72.8,47.9,93.8
01/01/2023 12:38:31 AM,94.7,67.7,82.5,52.5
01/01/2023 12:38:32 AM,82.3,77.5,26.3,24.0
01/01/2023 12:38:33 AM,61.9,2.1,87.9,60.0
01/01/2023 12:38:34 AM,14.4,20.7,43.5,33.2
01/01/2023 12:38:35 AM,85.7,55.1,8.3,54.5
01/01/2023 12:38:36 AM,10.8,29.1,54.6,8.9
01/01/2023 12:38:37 AM,19.1,88.7,1.5,66.1
01/01/2023 12:38:38 AM,92.9,44.0,40.6,59.1
01/01/2023 12:38:39 AM,92.0,44.9,67.3,32.0
01/01/2023 12:38:40 AM,9.7,79.5,47.9,37.4
01/01/2023 12:38:41 AM,25.2,57.5,33.1,58.4
01/01/2023 12:38:42 AM,41.8,70.6,55.1,78.2
01/01/2023 12:38:43 AM,21.3,66.3,98.6,4.4
01/01/2023 12:38:44 AM,54.6,96.8,58.2,65.3
01/01/2023 12:38:45 AM,86.9,43.4,99.4,37.5
01/01/2023 12:38:46 AM,29.1,8.4,20.9,65.7
01/01/2023 12:38:47 AM,90.7,7.3,2.3,50.7
01/01/2023 12:38:48 AM,51.3,39.2,95.3,25.1
01/01/2023 12:38:49 AM,90.5,59.8,26.3,37.6
01/01/2023 12:38:50 AM,42.1,52.4,37.4,1.9
01/01/2023 12:38:51 AM,80.2,95.8,34.3,19.3
01/01/2023 12:38:52 AM,21.3,4.6,75.0,43.7
01/01/2023 12:38:53 AM,96.1,61.3,62.1,70.8
01/01/2023 12:38:54 AM,72.7,26.6,97.1,34.0
01/01/2023 12:38:55 AM,70.9,80.8,6.5,97.6
01/01/2023 12:38:56 AM,37.2,15.0,29.1,6.5
01/01/2023 12:38:57 AM,37.2,62.6,45.8,85.1
01/01/2023 12:38:58 AM,27.0,93.3,90.9,4.9
01/01/2023 12:38:59 AM,32.3,2.4,7.0,31.2
01/01/2023 12:39:00 AM,73.8,71.9,4.7,69.3
01/01/2023 12:39:01 AM,96.2,81.2,58.0,72.7
01/01/2023 12:39:02 AM,45.4,79.7,87.1,8.4
01/01/2023 12:39:03 AM,73.6,62.6,63.8,4.9
01/01/2023 12:39:04 AM,5.2,82.6,43.5,82.0
01/01/2023 12:39:05 AM,54.5,18.8,55.8,58.1
01/01/2023 12:39:06 AM,85.2,48.0,78.8,65.8
01/01/2023 12:39:07 AM,97.8,61.0,31.6,8.9
01/01/2023 12:39:08 AM,13.2,75.5,87.2,52.9
01/01/2023 12:39:09 AM,87.3,18.6,15.5,55.6
01/01/2023 12:39:10 AM,49.7,15.7,53.5,52.2
01/01/2023 12:39:11 AM,60.0,2.8,88.8,1.2
01/01/2023 12:39:12 AM,80.7,85.9,93.8,56.4
01/01/2023 12:39:13 AM,32.6,78.5,67.1,50.0
01/01/2023 12:39:14 AM,93.1,90.5,49.6,9.9
01/01/2023 12:39:15 AM,49.4,98.3,79.4,28.9
01/01/2023 12:39:16 AM,60.1,35.9,28.2,83.2
01/01/2023 12:39:17 AM,4.8,82.2,57.8,13.0
01/01/2023 12:39:18 AM,65.3,9.5,48.8,53.9
01/01/2023 12:39:19 AM,23.6,42.1,67.4,65.4
01/01/2023 12:39:20 AM,76.3,81.5,39.0,91.7
01/01/2023 12:39:21 AM,58.4,5.2,90.6,84.9
01/01/2023 12:39:22 AM,90.4,24.3,28.7,60.8
01/01/2023 12:39:23 AM,6.3,83.1,99.1,79.6
01/01/2023 12:39:24 AM,41.3,90.7,98.3,86.5
01/01/2023 12:39:25 AM,12.1,4.5,63.9,90.2
01/01/2023 12:39:26 AM,34.9,9.9,10.8,36.9
01/01/2023 12:39:27 AM,45.9,35.4,91.5,24.2
01/01/2023 12:39:28 AM,7.5,59.8,90.1,47.1
01/01/2023 12:39:29 AM,1.9,25.3,68.0,41.5
01/01/2023 12:39:30 AM,87.1,13.9,36.1,74.8
01/01/2023 12:39:31 AM,90.6,10.1,89.5,11.5
01/01/2023 12:39:32 AM,48.0,33.9,4.1,18.2
01/01/2023 12:39:33 AM,42.2,57.4,3.2,65.7
01/01/2023 12:39:34 AM,45.2,1.7,44.3,66.8
01/01/2023 12:39:35 AM,7.2,75.2,59.3,34.6
01/01/2023 12:39:36 AM,19.4,73.1,78.4,90.9
01/01/2023 12:39:37 AM,34.7,4.4,51.4,69.0
01/01/2023 12:39:38 AM,18.7,16.7,20.1,42.5
01/01/2023 12:39:39 AM,48.9,20.7,48.8,38.2
01/01/2023 12:39:40 AM,92.9,68.6,23.8,76.5
01/01/2023 12:39:41 AM,84.8,15.8,38.2,9.1
01/01/2023 12:39:42 AM,53.1,6.5,72.5,59.0
01/01/2023 12:39:43 AM,74.2,73.1,25.4,98.8
01/01/2023 12:39:44 AM,1.0,41.6,67.7,21.6
01/01/2023 12:39:45 AM,47.3,9.2,90.5,64.8
01/01/2023 12:39:46 AM,26.6,67.5,69.3,36.3
01/01/2023 12:39:47 AM,11.2,68.3,83.0,28.5
01/01/2023 12:39:48 AM,93.7,36.5,43.4,81.6
01/01/2023 12:39:49 AM,32.2,56.2,86.1,33.4
01/01/2023 12:39:50 AM,62.7,61.7,54.0,52.9
01/01/2023 12:39:51 AM,21.0,33.1,72.4,1.5
01/01/2023 12:39:52 AM,88.2,16.0,82.0,61.3
01/01/2023 12:39:53 AM,55.5,94.3,8.6,54.2
01/01/2023 12:39:54 AM,99.7,36.9,37.3,85.2
01/01/2023 12:39:55 AM,38.1,92.4,25.9,39.3
01/01/2023 12:39:56 AM,69.8,16.5,52.4,65.9
01/01/2023 12:39:57 AM,80.3,7.0,90.4,86.8
01/01/2023 12:39:58 AM,20.9,41.3,8.1,72.0
01/01/2023 12:39:59 AM,52.6,70.9,40.8,65.2
01/01/2023 12:40:00 AM,18.0,33.7,59.1,12.7
01/01/2023 12:40:01 AM,19.9,25.4,9.4,7.7
01/01/2023 12:40:02 AM,26.5,72.7,98.3,31.9
